mode,setup,outer_fold_id,inner_fold_id,initial_label_count,strategy,round_id,replay_point,labeled_count,evaluation_dataset,accuracy,precision,recall,f1,balanced_accuracy,gmean,roc_auc,pr_auc,brier_score,log_loss,ece_10,mce_10,decision_threshold,threshold_strategy,threshold_selection_f1,threshold_source,accuracy_fixed_0_5,precision_fixed_0_5,recall_fixed_0_5,f1_fixed_0_5,balanced_accuracy_fixed_0_5,gmean_fixed_0_5,outer_fold
phase5,single_calibrated,1,1,10,self_paced_entropy,44,44,230,validation,0.7966101694915254,0.8043478260869565,0.925,0.8604651162790697,0.7256578947368422,0.6977407149243606,0.8223684210526315,0.8886750452047133,0.1502503489133106,0.46893713372848034,0.08875394159244643,0.3149488996040817,0.3994431663740619,pr_best_f1,0.8604651162790697,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,1
phase5,single_calibrated,1,1,10,self_paced_entropy,44,44,230,holdout,0.7702702702702703,0.8,0.88,0.8380952380952381,0.7108333333333333,0.6904105059069326,0.82,0.890963224915116,0.15735391001604138,0.4874503969783009,0.0810046898497527,0.23516640419269308,0.3994431663740619,pr_best_f1,0.8380952380952381,validation,0.7972972972972973,0.8723404255319149,0.82,0.8453608247422681,0.7849999999999999,0.7842193570679061,1
phase5,single_calibrated,1,1,10,self_paced_entropy,45,45,235,validation,0.8813559322033898,0.9230769230769231,0.9,0.9113924050632911,0.8710526315789473,0.870571500132014,0.8723684210526316,0.9317360540372609,0.12813862833705128,0.41248226928121734,0.16790334512989313,0.5680640154588319,0.6205311718107623,pr_best_f1,0.9113924050632911,validation,0.847457627118644,0.8780487804878049,0.9,0.888888888888889,0.8184210526315789,0.8143450710459553,1
phase5,single_calibrated,1,1,10,self_paced_entropy,45,45,235,holdout,0.7432432432432432,0.9428571428571428,0.66,0.7764705882352942,0.7883333333333333,0.7778174593052023,0.8508333333333333,0.9252209972565291,0.1554796268558318,0.4739737652783822,0.13304000211492267,0.35992478112517656,0.6205311718107623,pr_best_f1,0.7764705882352942,validation,0.7702702702702703,0.8367346938775511,0.82,0.8282828282828283,0.7433333333333333,0.7393691004272944,1
phase5,single_calibrated,1,1,10,static_easy_entropy,0,0,10,validation,0.7796610169491526,0.8461538461538461,0.825,0.8354430379746836,0.7546052631578948,0.7513146372928764,0.8144736842105263,0.9133709796088518,0.1616215390359169,0.47947228267400843,0.08448841044002389,0.2593962942708259,0.5401022175916722,pr_best_f1,0.8354430379746836,validation,0.7457627118644068,0.8048780487804879,0.825,0.8148148148148149,0.7019736842105263,0.6911089486812976,1
phase5,single_calibrated,1,1,10,static_easy_entropy,0,0,10,holdout,0.6081081081081081,0.8,0.56,0.6588235294117648,0.6341666666666668,0.6298147875897062,0.6566666666666666,0.7880493063313012,0.23369393491998217,0.6645168275637124,0.17573851822662626,0.35367105377324637,0.5401022175916722,pr_best_f1,0.6588235294117648,validation,0.6486486486486487,0.8157894736842105,0.62,0.7045454545454546,0.6641666666666667,0.6626965117357014,1
phase5,single_calibrated,1,1,10,static_easy_entropy,1,1,15,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.8315789473684211,0.878120367451615,0.1437272266897583,0.4545000325060412,0.11949735182843682,0.35129576613136726,0.5462387609175189,pr_best_f1,0.8674698795180723,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,1
phase5,single_calibrated,1,1,10,static_easy_entropy,1,1,15,holdout,0.5945945945945946,0.7777777777777778,0.56,0.6511627906976745,0.6133333333333333,0.6110100926607787,0.6166666666666667,0.8044240930014829,0.2606872778161759,0.7298300845006759,0.24150909545016197,0.5984571031287289,0.5462387609175189,pr_best_f1,0.6511627906976745,validation,0.6216216216216216,0.775,0.62,0.6888888888888889,0.6225,0.6224949798994366,1
phase5,single_calibrated,1,1,10,static_easy_entropy,2,2,20,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,0.8407894736842105,0.8885375544273624,0.1446073516703285,0.44606737663797197,0.07063108351543411,0.40050210515341794,0.4026002169254208,pr_best_f1,0.8571428571428572,validation,0.7796610169491526,0.8292682926829268,0.85,0.8395061728395061,0.7407894736842104,0.7326950970650465,1
phase5,single_calibrated,1,1,10,static_easy_entropy,2,2,20,holdout,0.6081081081081081,0.7333333333333333,0.66,0.6947368421052631,0.5800000000000001,0.5744562646538028,0.6533333333333333,0.8029975257663451,0.24994377204643536,0.6972261985806556,0.19588066244358013,0.4457920268551885,0.4026002169254208,pr_best_f1,0.6947368421052631,validation,0.5675675675675675,0.75,0.54,0.627906976744186,0.5825,0.5809475019311126,1
phase5,single_calibrated,1,1,10,static_easy_entropy,3,3,25,validation,0.8305084745762712,0.8409090909090909,0.925,0.8809523809523809,0.7782894736842105,0.7643366577077076,0.7907894736842105,0.8699643712542175,0.16026018335854253,0.4954012912894979,0.13751642024217028,0.4430703074944081,0.5261165418447254,pr_best_f1,0.8809523809523809,validation,0.8305084745762712,0.8409090909090909,0.925,0.8809523809523809,0.7782894736842105,0.7643366577077076,1
phase5,single_calibrated,1,1,10,static_easy_entropy,3,3,25,holdout,0.581081081081081,0.7021276595744681,0.66,0.6804123711340208,0.5383333333333333,0.5244044240850758,0.5458333333333333,0.6840770503516667,0.2647425285193302,0.7677666180059732,0.18959069055469005,0.5712265811897498,0.5261165418447254,pr_best_f1,0.6804123711340208,validation,0.6081081081081081,0.7142857142857143,0.7,0.7070707070707072,0.5583333333333333,0.5400617248673217,1
phase5,single_calibrated,1,1,10,static_easy_entropy,4,4,30,validation,0.7966101694915254,0.7916666666666666,0.95,0.8636363636363635,0.7118421052631578,0.6708203932499369,0.8394736842105263,0.8890671710293615,0.14552024978464675,0.4533244516111518,0.10244521460084281,0.8121155039481306,0.382136855496641,pr_best_f1,0.8636363636363635,validation,0.7627118644067796,0.825,0.825,0.825,0.7282894736842105,0.7218397547786817,1
phase5,single_calibrated,1,1,10,static_easy_entropy,4,4,30,holdout,0.6486486486486487,0.7307692307692307,0.76,0.7450980392156863,0.5883333333333334,0.5627314338711378,0.6083333333333333,0.766741647853805,0.2523858213663631,0.7059405369697087,0.19267109030188573,0.4911588434787243,0.382136855496641,pr_best_f1,0.7450980392156863,validation,0.5540540540540541,0.717948717948718,0.56,0.6292134831460674,0.5508333333333333,0.5507570547286103,1
phase5,single_calibrated,1,1,10,static_easy_entropy,5,5,35,validation,0.7796610169491526,0.7872340425531915,0.925,0.8505747126436781,0.6993421052631579,0.6619349626185658,0.7697368421052632,0.8660295350405859,0.17902070309377005,0.5377104719065834,0.10404767772624704,0.46713487588641317,0.5437160323045973,pr_best_f1,0.8505747126436781,validation,0.7457627118644068,0.7551020408163265,0.925,0.8314606741573034,0.6467105263157895,0.5837717650625204,1
phase5,single_calibrated,1,1,10,static_easy_entropy,5,5,35,holdout,0.6216216216216216,0.72,0.72,0.72,0.5683333333333334,0.5477225575051661,0.6116666666666667,0.7473583113648008,0.24141632587171438,0.6840449990730959,0.15187473737164797,0.49625104439220796,0.5437160323045973,pr_best_f1,0.72,validation,0.6486486486486487,0.7307692307692307,0.76,0.7450980392156863,0.5883333333333334,0.5627314338711378,1
phase5,single_calibrated,1,1,10,static_easy_entropy,6,6,40,validation,0.8135593220338984,0.8222222222222222,0.925,0.8705882352941177,0.7519736842105263,0.7317966355412368,0.8328947368421052,0.9143137523937458,0.15284024220711848,0.46372001095037313,0.1386511440242033,0.4831969060910798,0.4594807909101213,pr_best_f1,0.8705882352941177,validation,0.7966101694915254,0.8181818181818182,0.9,0.8571428571428572,0.7394736842105263,0.7218397547786818,1
phase5,single_calibrated,1,1,10,static_easy_entropy,6,6,40,holdout,0.5405405405405406,0.6428571428571429,0.72,0.6792452830188679,0.4433333333333333,0.34641016151377546,0.4483333333333333,0.6439866069885919,0.28364277256890397,0.7945745297267137,0.20556956633475912,0.7391838231451524,0.4594807909101213,pr_best_f1,0.6792452830188679,validation,0.5135135135135135,0.6296296296296297,0.68,0.6538461538461539,0.42333333333333334,0.33665016461206926,1
phase5,single_calibrated,1,1,10,static_easy_entropy,7,7,45,validation,0.7457627118644068,0.7358490566037735,0.975,0.8387096774193549,0.6190789473684211,0.5065362251294778,0.775,0.8575097084036496,0.18178459759827656,0.5402959580079162,0.11487908935793435,0.3142498122747717,0.3713663973563813,pr_best_f1,0.8387096774193549,validation,0.6949152542372882,0.7619047619047619,0.8,0.7804878048780488,0.6368421052631579,0.6155870112510925,1
phase5,single_calibrated,1,1,10,static_easy_entropy,7,7,45,holdout,0.6621621621621622,0.6984126984126984,0.88,0.7787610619469026,0.5441666666666667,0.42817441928883765,0.6791666666666667,0.8365037837224415,0.21091545874596856,0.6048065931203181,0.082372363225621,0.5041590017792112,0.3713663973563813,pr_best_f1,0.7787610619469026,validation,0.6351351351351351,0.7555555555555555,0.68,0.7157894736842104,0.6108333333333333,0.6069047152011041,1
phase5,single_calibrated,1,1,10,static_easy_entropy,8,8,50,validation,0.7796610169491526,0.7872340425531915,0.925,0.8505747126436781,0.6993421052631579,0.6619349626185658,0.7960526315789473,0.8705759825133448,0.17054739770775923,0.514861846752979,0.1404715050725644,0.4653317573962049,0.4609728763097672,pr_best_f1,0.8505747126436781,validation,0.7627118644067796,0.782608695652174,0.9,0.8372093023255814,0.6868421052631579,0.6529286250990105,1
phase5,single_calibrated,1,1,10,static_easy_entropy,8,8,50,holdout,0.5945945945945946,0.7,0.7,0.7,0.5375,0.5123475382979799,0.6416666666666667,0.8110439059510278,0.2454058116551869,0.6926406495819912,0.1634695100907536,0.5521643859906603,0.4609728763097672,pr_best_f1,0.7,validation,0.6216216216216216,0.7291666666666666,0.7,0.7142857142857142,0.5791666666666666,0.5664215155988809,1
phase5,single_calibrated,1,1,10,static_easy_entropy,9,9,55,validation,0.8135593220338984,0.8222222222222222,0.925,0.8705882352941177,0.7519736842105263,0.7317966355412368,0.8368421052631579,0.909824167521979,0.14845027909297065,0.45941786448705907,0.10320575240592653,0.5452190264339752,0.39979016585113075,pr_best_f1,0.8705882352941177,validation,0.7627118644067796,0.825,0.825,0.825,0.7282894736842105,0.7218397547786817,1
phase5,single_calibrated,1,1,10,static_easy_entropy,9,9,55,holdout,0.6351351351351351,0.7446808510638298,0.7,0.7216494845360825,0.6,0.5916079783099616,0.7083333333333334,0.8430989520604075,0.21850212463220528,0.6224275868213833,0.1693737409361886,0.642593351576724,0.39979016585113075,pr_best_f1,0.7216494845360825,validation,0.6351351351351351,0.7674418604651163,0.66,0.7096774193548386,0.6216666666666667,0.6204836822995429,1
phase5,single_calibrated,1,1,10,static_easy_entropy,10,10,60,validation,0.8135593220338984,0.8085106382978723,0.95,0.8735632183908046,0.7381578947368421,0.7071067811865475,0.8236842105263158,0.8945351900464867,0.15865338142353003,0.4919538969733047,0.17881652791049382,0.9126796778897934,0.3797671920607261,pr_best_f1,0.8735632183908046,validation,0.7796610169491526,0.8,0.9,0.8470588235294118,0.7131578947368421,0.6882472016116853,1
phase5,single_calibrated,1,1,10,static_easy_entropy,10,10,60,holdout,0.5675675675675675,0.6730769230769231,0.7,0.6862745098039216,0.49583333333333335,0.45184805705753195,0.6241666666666666,0.8159293450206826,0.271030000407324,0.7764816568523359,0.2591511414616697,0.6735126584977078,0.3797671920607261,pr_best_f1,0.6862745098039216,validation,0.5945945945945946,0.7,0.7,0.7,0.5375,0.5123475382979799,1
phase5,single_calibrated,1,1,10,static_easy_entropy,11,11,65,validation,0.7457627118644068,0.7777777777777778,0.875,0.823529411764706,0.6743421052631579,0.643796306459214,0.6657894736842105,0.7701827695330232,0.20218853722081526,0.5918450646927336,0.1146430120152708,0.31254968043946996,0.5973135957749413,pr_best_f1,0.823529411764706,validation,0.6949152542372882,0.72,0.9,0.7999999999999999,0.5815789473684211,0.4866642633922876,1
phase5,single_calibrated,1,1,10,static_easy_entropy,11,11,65,holdout,0.6216216216216216,0.72,0.72,0.72,0.5683333333333334,0.5477225575051661,0.6091666666666666,0.7796227191521203,0.22201871581272953,0.6323800906621615,0.15435149138592796,0.5063139467509036,0.5973135957749413,pr_best_f1,0.72,validation,0.6351351351351351,0.7090909090909091,0.78,0.7428571428571428,0.5566666666666666,0.5099019513592785,1
phase5,single_calibrated,1,1,10,static_easy_entropy,12,12,70,validation,0.7796610169491526,0.7872340425531915,0.925,0.8505747126436781,0.6993421052631579,0.6619349626185658,0.7723684210526316,0.8214796577123157,0.17967197946832353,0.540146859997365,0.14314746066852374,0.5223907096031939,0.522427698424972,pr_best_f1,0.8505747126436781,validation,0.7627118644067796,0.7708333333333334,0.925,0.840909090909091,0.6730263157894737,0.624078267696069,1
phase5,single_calibrated,1,1,10,static_easy_entropy,12,12,70,holdout,0.6081081081081081,0.7142857142857143,0.7,0.7070707070707072,0.5583333333333333,0.5400617248673217,0.6441666666666667,0.825187302759894,0.24260722311609662,0.6859904189462107,0.1567883265590783,0.8219976407976893,0.522427698424972,pr_best_f1,0.7070707070707072,validation,0.6081081081081081,0.7058823529411765,0.72,0.712871287128713,0.5475,0.5196152422706632,1
phase5,single_calibrated,1,1,10,static_easy_entropy,13,13,75,validation,0.7457627118644068,0.7551020408163265,0.925,0.8314606741573034,0.6467105263157895,0.5837717650625204,0.7513157894736842,0.8725512970267745,0.1858759795954747,0.5491510827074176,0.08988730173021585,0.32299487316081665,0.4638855069225636,pr_best_f1,0.8314606741573034,validation,0.6949152542372882,0.75,0.825,0.7857142857142856,0.6230263157894737,0.5893796917545018,1
phase5,single_calibrated,1,1,10,static_easy_entropy,13,13,75,holdout,0.6081081081081081,0.7058823529411765,0.72,0.712871287128713,0.5475,0.5196152422706632,0.6133333333333333,0.7882640262796811,0.23524985465424117,0.6587591015291443,0.1455756025943155,0.7117734608916559,0.4638855069225636,pr_best_f1,0.712871287128713,validation,0.5945945945945946,0.7,0.7,0.7,0.5375,0.5123475382979799,1
phase5,single_calibrated,1,1,10,static_easy_entropy,14,14,80,validation,0.7796610169491526,0.7872340425531915,0.925,0.8505747126436781,0.6993421052631579,0.6619349626185658,0.781578947368421,0.8833644093786135,0.17693164739019807,0.5372082857053894,0.11046981496276112,0.5221698648837638,0.6482691313657863,pr_best_f1,0.8505747126436781,validation,0.7457627118644068,0.7551020408163265,0.925,0.8314606741573034,0.6467105263157895,0.5837717650625204,1
phase5,single_calibrated,1,1,10,static_easy_entropy,14,14,80,holdout,0.6081081081081081,0.723404255319149,0.68,0.7010309278350516,0.5691666666666667,0.5582711408148076,0.5608333333333333,0.7364949365507631,0.26007905618877203,0.7397442838475004,0.1597992767725243,0.5745762621041856,0.6482691313657863,pr_best_f1,0.7010309278350516,validation,0.6216216216216216,0.72,0.72,0.72,0.5683333333333334,0.5477225575051661,1
phase5,single_calibrated,1,1,10,static_easy_entropy,15,15,85,validation,0.8135593220338984,0.8372093023255814,0.9,0.8674698795180723,0.7657894736842106,0.7539370349250519,0.7881578947368421,0.877999247356575,0.17576497228124216,0.5277121466721355,0.12425471314386542,0.3492799085830735,0.576574275951963,pr_best_f1,0.8674698795180723,validation,0.7457627118644068,0.7659574468085106,0.9,0.8275862068965516,0.6605263157894736,0.6155870112510925,1
phase5,single_calibrated,1,1,10,static_easy_entropy,15,15,85,holdout,0.6486486486486487,0.7608695652173914,0.7,0.7291666666666667,0.6208333333333333,0.6157651067303721,0.6591666666666667,0.8016206078120238,0.23242391557057152,0.6662601782312112,0.13957215734322678,0.4834313626383595,0.576574275951963,pr_best_f1,0.7291666666666667,validation,0.6621621621621622,0.7551020408163265,0.74,0.7474747474747474,0.62,0.6082762530298219,1
phase5,single_calibrated,1,1,10,static_easy_entropy,16,16,90,validation,0.7796610169491526,0.7647058823529411,0.975,0.857142857142857,0.6717105263157894,0.5993417441792198,0.8157894736842105,0.8908305168544313,0.16071025792007818,0.4913930335988019,0.1768309323183207,0.3304769123759613,0.36004655207012937,pr_best_f1,0.857142857142857,validation,0.711864406779661,0.7555555555555555,0.85,0.7999999999999998,0.6355263157894737,0.5982430416161187,1
phase5,single_calibrated,1,1,10,static_easy_entropy,16,16,90,holdout,0.6486486486486487,0.7307692307692307,0.76,0.7450980392156863,0.5883333333333334,0.5627314338711378,0.6666666666666666,0.8369489173824874,0.25079298792941823,0.7162517352842539,0.16715073217336007,0.7421633148435798,0.36004655207012937,pr_best_f1,0.7450980392156863,validation,0.6351351351351351,0.7346938775510204,0.72,0.7272727272727272,0.5891666666666666,0.5744562646538028,1
phase5,single_calibrated,1,1,10,static_easy_entropy,17,17,95,validation,0.7796610169491526,0.7647058823529411,0.975,0.857142857142857,0.6717105263157894,0.5993417441792198,0.8171052631578948,0.9167844207264026,0.17034289480970016,0.5079464805744945,0.10619356482433512,0.6497405198421601,0.3502594801578399,pr_best_f1,0.857142857142857,validation,0.711864406779661,0.7555555555555555,0.85,0.7999999999999998,0.6355263157894737,0.5982430416161187,1
phase5,single_calibrated,1,1,10,static_easy_entropy,17,17,95,holdout,0.6891891891891891,0.7368421052631579,0.84,0.7850467289719626,0.6074999999999999,0.5612486080160912,0.6591666666666667,0.7921972865239527,0.23735418656540777,0.6670288978608468,0.16523453512004968,0.47466686867230096,0.3502594801578399,pr_best_f1,0.7850467289719626,validation,0.581081081081081,0.7021276595744681,0.66,0.6804123711340208,0.5383333333333333,0.5244044240850758,1
phase5,single_calibrated,1,1,10,static_easy_entropy,18,18,100,validation,0.864406779661017,0.8809523809523809,0.925,0.9024390243902439,0.8309210526315789,0.8255779474818965,0.875,0.938100435777101,0.12177210361568067,0.3934633224830926,0.12566394273334303,0.5784634282837962,0.6532247898315873,pr_best_f1,0.9024390243902439,validation,0.847457627118644,0.8604651162790697,0.925,0.891566265060241,0.8046052631578948,0.7955468162478594,1
phase5,single_calibrated,1,1,10,static_easy_entropy,18,18,100,holdout,0.6486486486486487,0.7857142857142857,0.66,0.717391304347826,0.6425000000000001,0.6422616289332564,0.7208333333333333,0.8416429179217336,0.21687878783212866,0.6262211476812021,0.14986204968008707,0.4588118371302712,0.6532247898315873,pr_best_f1,0.717391304347826,validation,0.6891891891891891,0.7872340425531915,0.74,0.7628865979381443,0.6616666666666666,0.6570134448142342,1
phase5,single_calibrated,1,1,10,static_easy_entropy,19,19,105,validation,0.864406779661017,0.9,0.9,0.9,0.8447368421052632,0.8429272304235246,0.8789473684210526,0.9364979818965216,0.12432997262020111,0.4042623967241635,0.09388567843947382,0.5753543342149617,0.7154015967675368,pr_best_f1,0.9,validation,0.8305084745762712,0.8571428571428571,0.9,0.8780487804878048,0.7921052631578948,0.7847225456708954,1
phase5,single_calibrated,1,1,10,static_easy_entropy,19,19,105,holdout,0.5540540540540541,0.7931034482758621,0.46,0.5822784810126583,0.605,0.5873670062235365,0.7458333333333333,0.8523218073980267,0.19980070264165475,0.584961181656082,0.17252401208714757,0.5736583328244862,0.7154015967675368,pr_best_f1,0.5822784810126583,validation,0.6891891891891891,0.7755102040816326,0.76,0.7676767676767676,0.6508333333333334,0.6416125518306719,1
phase5,single_calibrated,1,1,10,static_easy_entropy,20,20,110,validation,0.847457627118644,0.8604651162790697,0.925,0.891566265060241,0.8046052631578948,0.7955468162478594,0.8697368421052631,0.9209853403285918,0.12471454992853119,0.40400497301509203,0.0670987358330645,0.618054363715064,0.6045634658942097,pr_best_f1,0.891566265060241,validation,0.8305084745762712,0.8409090909090909,0.925,0.8809523809523809,0.7782894736842105,0.7643366577077076,1
phase5,single_calibrated,1,1,10,static_easy_entropy,20,20,110,holdout,0.6891891891891891,0.813953488372093,0.7,0.7526881720430109,0.6833333333333333,0.6831300510639732,0.7341666666666666,0.8527520151560899,0.22182638692970072,0.6480430901109231,0.21078876597710655,0.5427726760329317,0.6045634658942097,pr_best_f1,0.7526881720430109,validation,0.6891891891891891,0.7872340425531915,0.74,0.7628865979381443,0.6616666666666666,0.6570134448142342,1
